Ptrichocarpa	training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295	SRR12676675	evidence/training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295/SRR12676675.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295	SRR12822922	evidence/training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295/SRR12822922.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295	SRR12822923	evidence/training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295/SRR12822923.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295	SRR12881185	evidence/training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295/SRR12881185.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295	SRR8491764	evidence/training/ont/Ptrichocarpa/sdx_dRNA_PRJNA517295/SRR8491764.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_drought_PRJNA672182	SRR12904202	evidence/training/ont/Ptrichocarpa/sdx_drought_PRJNA672182/SRR12904202.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_drought_PRJNA672182	SRR12904551	evidence/training/ont/Ptrichocarpa/sdx_drought_PRJNA672182/SRR12904551.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_drought_PRJNA672182	SRR12904624	evidence/training/ont/Ptrichocarpa/sdx_drought_PRJNA672182/SRR12904624.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_drought_PRJNA672182	SRR12904635	evidence/training/ont/Ptrichocarpa/sdx_drought_PRJNA672182/SRR12904635.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_drought_PRJNA672182	SRR13336716	evidence/training/ont/Ptrichocarpa/sdx_drought_PRJNA672182/SRR13336716.fa.gz
Ptrichocarpa	training/ont/Ptrichocarpa/sdx_drought_PRJNA672182	SRR13336717	evidence/training/ont/Ptrichocarpa/sdx_drought_PRJNA672182/SRR13336717.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589376	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589376.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589377	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589377.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589378	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589378.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589379	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589379.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589380	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589380.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589381	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589381.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589382	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589382.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589383	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589383.fa.gz
Sitalica	training/ont/Sitalica/ci846_salt_PRJNA1097621	SRR28589384	evidence/training/ont/Sitalica/ci846_salt_PRJNA1097621/SRR28589384.fa.gz
Vvinifera	training/ont/Vvinifera/callus_PRJNA732451	SRR14635690	evidence/training/ont/Vvinifera/callus_PRJNA732451/SRR14635690.fa.gz
Vvinifera	training/ont/Vvinifera/callus_PRJNA732451	SRR14635691	evidence/training/ont/Vvinifera/callus_PRJNA732451/SRR14635691.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682187	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682187.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682188	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682188.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682189	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682189.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682190	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682190.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682191	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682191.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682192	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682192.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682193	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682193.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682194	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682194.fa.gz
Vvinifera	training/ont/Vvinifera/pinotnoir_berry_PRJNA776245	SRR16682195	evidence/training/ont/Vvinifera/pinotnoir_berry_PRJNA776245/SRR16682195.fa.gz
